1.57356,3.30932
1.56336,3.32269
1.56169,3.33044
1.55842,3.34007
1.54767,3.34481
1.54587,3.348
1.55441,3.35033
1.56086,3.35281
1.56213,3.35569
1.56291,3.35885
1.56337,3.36252
1.56594,3.37735
1.5679,3.38917
1.569,3.39589
1.56953,3.4004
1.56979,3.40352
1.56979,3.40652
1.58191,3.44417
1.5831,3.45227
1.58362,3.45712
1.58242,3.45984
1.58347,3.47408
1.58197,3.4744
1.58081,3.47566
1.57482,3.46682
1.57087,3.46054
1.56826,3.4574
1.56641,3.45534
1.56594,3.4576
1.56784,3.472
1.57607,3.50253
1.58858,3.53815
1.59166,3.54674
1.5943,3.55277
1.59634,3.55851
1.57982,3.53697
1.59342,3.56365
1.60778,3.58316
1.6147,3.59173
1.62205,3.60276
1.62299,3.6104
1.62382,3.61479
1.62533,3.6173
1.6251,3.61896
1.62581,3.61984
1.62642,3.62008
1.62666,3.61885
1.62621,3.62052
1.62777,3.6219
1.61205,3.58759
1.60449,3.57126
1.60141,3.5643
1.59948,3.56003
1.59797,3.55706
1.59684,3.55475
1.5709,3.52337
1.57195,3.52376
1.57614,3.52923
1.58611,3.54292
1.58855,3.54558
1.58916,3.54653
1.58957,3.54722
1.59252,3.55158
1.59108,3.54989
1.5895,3.54828
1.60524,3.57416
1.60619,3.57637
1.60271,3.57326
1.60105,3.5726
1.59955,3.57182
1.59789,3.57049
1.59476,3.5669
1.57937,3.53156
1.57275,3.51859
1.56933,3.512
1.56669,3.50713
1.56461,3.50363
1.5631,3.50122
1.56215,3.49968
1.56146,3.49869
1.56123,3.49721
1.56127,3.49644
1.56299,3.49689
1.56358,3.49635
1.56308,3.49528
1.56385,3.49948
1.56132,3.49715
1.559,3.49528
1.55807,3.49507
1.56173,3.50204
1.56402,3.5061
1.56502,3.50351
1.56567,3.5012
1.56625,3.5002
1.56626,3.49852
1.56595,3.49752
1.5663,3.49794
1.56813,3.50142
1.56873,3.50279
1.56894,3.50374
1.5685,3.50331
1.56726,3.50076
1.56387,3.4909
1.5619,3.48455
1.56061,3.47952
1.55989,3.47338
1.55957,3.46935
1.56046,3.46259
1.56122,3.45561
1.5612,3.44919
1.56118,3.44236
1.55924,3.42488
1.55674,3.40799
1.5554,3.39757
1.55464,3.38832
1.55447,3.37992
1.55492,3.36644
1.55543,3.35656
1.55669,3.34651
1.55887,3.33676
1.56169,3.32586
1.56736,3.3044
1.57225,3.2903
1.57916,3.2633
1.58247,3.25184
1.54675,3.24452
1.52162,3.23457
1.55241,3.22674
1.55612,3.21907
1.58001,3.21177
1.57827,3.19617
1.56828,3.18328
1.56168,3.17107
1.55075,3.15607
1.53442,3.14632
1.52164,3.13883
1.50101,3.1327
1.49392,3.12609
1.48986,3.11947
1.48778,3.11203
1.489,3.1059
1.49356,3.09718
1.49887,3.08649
1.50541,3.07112
1.50903,3.05856
1.51247,3.04648
1.51524,3.03812
1.51708,3.03139
1.51883,3.02241
1.52062,3.01719
1.5239,3.01228
1.52658,3.00872
1.53003,3.00283
1.53277,2.99746
1.53505,2.98978
1.53647,2.98047
1.53657,2.97301
1.53671,2.9625
1.53667,2.95532
1.53657,2.9493
1.5365,2.94532
1.53659,2.94137
1.53671,2.93811
1.53682,2.93554
1.53702,2.93344
1.53718,2.93187
1.53729,2.9307
1.53736,2.92986
1.53737,2.92926
1.53735,2.92882
1.53734,2.92852
1.53732,2.9283
1.53738,2.92823
1.53761,2.92907
1.53796,2.93068
1.53837,2.93249
1.54006,2.93556
1.54128,2.93854
1.54265,2.9421
1.54351,2.94456
1.54407,2.94676
1.5449,2.94877
1.54586,2.95038
1.54693,2.95133
1.54774,2.95168
1.54802,2.95209
1.5473,2.95193
1.5453,2.95008
1.54359,2.9492
1.55127,2.94949
1.55907,2.9505
1.57938,2.95327
1.57519,2.9673
1.57499,2.97917
1.56687,2.99435
1.56356,3.00713
1.53365,3.02031
1.55649,3.0458
1.54862,3.0754
1.56493,3.09498
1.57282,3.1083
1.57577,3.1223
1.57717,3.13457
1.56939,3.15185
1.56252,3.16444
1.55437,3.1924
1.55137,3.20422
1.55103,3.22081
1.54848,3.22976
1.54702,3.23555
1.54731,3.2416
1.54887,3.24939
1.54852,3.2628
1.55009,3.2805
1.5516,3.29618
1.54621,3.3083
1.54624,3.32742
1.54547,3.33703
1.54458,3.3439
1.54339,3.34946
1.54242,3.3542
1.54157,3.3585
1.54095,3.36281
1.5412,3.36893
1.54169,3.37684
1.54273,3.38333
1.54477,3.38896
1.546,3.39621
1.54635,3.40041
1.5474,3.41451
1.54754,3.42377
1.55047,3.43729
1.55205,3.44481
1.56722,3.48369
1.54802,3.49244
1.5396,3.49572
1.54275,3.4905
1.54534,3.48271
1.55185,3.47953
1.5639,3.49918
1.56849,3.50205
1.5665,3.50363
1.56576,3.50497
1.56553,3.50607
1.56602,3.50667
1.56609,3.50713
1.56645,3.50752
1.56785,3.50783
1.56949,3.51044
1.57038,3.51426
1.56942,3.51341
1.56879,3.51254
1.56796,3.51018
1.56544,3.49714
1.56425,3.49001
1.56243,3.48502
1.56484,3.48771
1.56754,3.48851
1.56864,3.48653
1.56919,3.48406
1.57006,3.47836
1.56787,3.45779
1.56703,3.44846
1.5672,3.44364
1.56791,3.44111
1.56849,3.43674
1.56876,3.43305
1.56582,3.42127
1.56278,3.4105
1.56072,3.39937
1.55961,3.3851
1.55911,3.3753
1.55951,3.36641
1.56107,3.35575
1.56248,3.34611
1.56472,3.33221
1.56502,3.31595
1.56401,3.29596
1.56315,3.27438
1.56217,3.25241
1.5629,3.23616
1.56578,3.22313
1.56807,3.2007
1.57033,3.18216
1.57734,3.16722
1.57881,3.14249
1.54582,3.13086
1.5481,3.11943
1.54307,3.10873
1.55017,3.09708
1.55678,3.085
1.56165,3.05968
1.55336,3.04656
1.5396,3.02422
1.52239,3.01322
1.50185,2.99981
1.4925,2.98153
1.48765,2.95934
1.48558,2.94735
1.48528,2.93639
1.49057,2.92727
1.49918,2.91374
1.50881,2.89928
1.51856,2.87911
1.5256,2.86706
1.53128,2.85766
1.53714,2.84703
1.54285,2.83237
1.547,2.81908
1.55006,2.80774
1.55192,2.79029
1.55268,2.77647
1.55323,2.76617
1.55417,2.75706
1.55514,2.74956
1.5563,2.74273
1.55713,2.73701
1.55782,2.73228
1.5583,2.72678
1.55865,2.72127
1.55902,2.71681
1.55924,2.71317
1.55947,2.71018
1.55967,2.70722
1.56006,2.70273
1.5615,2.69933
1.56251,2.69637
1.56301,2.69082
1.56365,2.68701
1.56395,2.68327
1.56388,2.68039
1.56375,2.67828
1.56351,2.6768
1.56498,2.67585
1.56651,2.67546
1.57491,2.67713
1.57435,2.68462
1.57629,2.69413
1.57574,2.70968
1.5792,2.7313
1.58065,2.75315
1.58866,2.76629
1.58916,2.78153
1.58533,2.79922
1.58043,2.81884
1.57777,2.83077
1.57333,2.84761
1.57069,2.85693
1.56836,2.86337
1.56202,2.8737
1.55841,2.88647
1.5551,2.8967
1.55314,2.90401
1.55026,2.91182
1.54701,2.92436
1.54291,2.93495
1.53943,2.95092
1.53669,2.96586
1.53717,2.98803
1.53616,3.00942
1.53405,3.02701
1.53093,3.0447
1.5277,3.06884
1.52677,3.09201
1.52518,3.10582
1.52128,3.1179
1.51566,3.13357
1.50979,3.15001
1.50547,3.16402
1.49556,3.17503
1.48949,3.1873
1.48487,3.2001
1.47929,3.20879
1.49114,3.2183
1.49722,3.22889
1.51444,3.23726
1.52979,3.24791
1.54092,3.2574
1.55203,3.27081
1.55297,3.28951
1.54356,3.30099
1.54141,3.30798
1.54122,3.31522
1.54143,3.32166
1.54177,3.32666
1.54281,3.33104
1.54465,3.33386
1.54596,3.33563
1.54659,3.33761
1.54622,3.34021
1.54586,3.34181
1.54555,3.3428
1.54523,3.34341
1.54472,3.34346
1.54427,3.34337
1.54394,3.34321
1.54368,3.34301
1.54346,3.34275
1.54328,3.34246
1.54291,3.34175
1.54259,3.3399
1.54192,3.33742
1.54103,3.33426
1.53914,3.32882
1.53428,3.31649
1.52943,3.30486
1.5186,3.28172
1.5249,3.25516
1.52447,3.24013
1.48592,3.22336
1.47765,3.19754
1.42018,3.1765
1.38944,3.14907
1.37405,3.13322
1.33281,3.11606
1.33171,3.10771
1.30199,3.09762
1.27919,3.09698
1.22196,3.09142
1.28108,3.09028
1.28829,3.10318
1.36366,3.12613
1.42461,3.13739
1.4229,3.1307
1.42357,3.12924
1.39475,3.12082
1.37031,3.1002
1.37098,3.08243
1.36631,3.05516
1.34604,3.02679
1.34971,2.99882
1.37443,2.96804
1.39917,2.93323
1.43075,2.89657
1.45924,2.86953
1.49066,2.84344
1.48927,2.82584
1.49221,2.81245
1.28933,2.70571
1.2679,2.65362
1.27765,2.59271
